Start_date,Start_day,Start_time,SHour,End_date,End_day,End_time,Duration,Category,Pickup,Destination,KM,Purpose,Driver_Rating,Fare,Tip,Payment_Method,Status
31-Jul-16,Sunday,11:29:00,11,31-Jul-16,Sunday,11:42:00,00:13:00,Business,Lahore,Lahore,3.8,Customer Visit,4,155.4,15,Gift Card,Completed
19-Dec-16,Monday,13:09:00,13,19-Dec-16,Monday,13:43:00,00:34:00,Business,Lahore,Unknown Location,7.9,Meeting,1,290.7,29,UPI/e-Wallet,Completed
12-Jul-16,Tuesday,07:02:00,7,12-Jul-16,Tuesday,07:14:00,00:12:00,Business,Karachi,Karachi,4.9,Temporary Site,1,191.7,19,Gift Card,Completed
02-Dec-16,Friday,08:37:00,8,02-Dec-16,Friday,08:59:00,00:22:00,Business,Karachi,Karachi,5,Meal/Entertain,5,195,19,UPI/e-Wallet,Completed
01-Apr-16,Friday,12:53:00,12,01-Apr-16,Friday,12:57:00,00:04:00,Business,Karachi,Karachi,0.6,Meal/Entertain,0,49.8,,Cash,Completed
10-Aug-16,Wednesday,14:49:00,14,10-Aug-16,Wednesday,15:03:00,00:14:00,Business,Karachi,Unknown Location,3.1,Customer Visit,,132.3,13,Uber Cash,Completed
13-Oct-16,Thursday,16:34:00,16,13-Oct-16,Thursday,16:58:00,00:24:00,Business,Unknown Location,Karachi,7.9,Meeting,2,290.7,29,Gift Card,Cancelled 
12-Aug-16,Friday,19:19:00,19,12-Aug-16,Friday,19:50:00,00:31:00,Business,Karachi,Karachi,5.5,Customer Visit,4,211.5,21,UPI/e-Wallet,Completed
16-Feb-16,Tuesday,08:34:00,8,16-Feb-16,Tuesday,09:06:00,00:32:00,Business,Karachi,Unknown Location,10.3,Meal/Entertain,2,369.9,36,Gift Card,Completed
27-Jun-16,Monday,11:42:00,11,27-Jun-16,Monday,12:12:00,00:30:00,Business,Unknown Location,Karachi,10.4,Errand/Supplies,1,373.2,,UPI/e-Wallet,Cancelled 
06-Jun-16,Monday,13:53:00,13,06-Jun-16,Monday,14:01:00,00:08:00,Business,Karachi,Karachi,2,Errand/Supplies,1,96,9,Card,Completed
24-Jan-16,Sunday,15:04:00,15,24-Jan-16,Sunday,15:39:00,00:35:00,Business,Karachi,Unknown Location,8.5,Meal/Entertain,2,310.5,31,Card,Completed
21-Oct-16,Friday,17:02:00,17,21-Oct-16,Friday,17:16:00,00:14:00,Business,Unknown Location,Karachi,4.4,Errand/Supplies,3,175.2,17,Card,Cancelled 
05-Apr-16,Tuesday,18:33:00,18,05-Apr-16,Tuesday,18:56:00,00:23:00,,Karachi,Karachi,3.8,Errand/Supplies,1,155.4,15,Card,Completed
18-Aug-16,Thursday,22:44:00,22,18-Aug-16,Thursday,23:18:00,00:34:00,Business,Karachi,Karachi,5.1,Errand/Supplies,1,198.3,19,Card,Completed
29-May-16,Sunday,00:49:00,0,29-May-16,Sunday,01:06:00,00:17:00,Business,Karachi,Karachi,3.8,Errand/Supplies,2,155.4,15,UPI/e-Wallet,Completed
20-Aug-16,Saturday,09:44:00,9,20-Aug-16,Saturday,10:07:00,00:23:00,Business,Karachi,Unknown Location,11.6,Meal/Entertain,4,412.8,41,Gift Card,Completed
27-May-16,Friday,11:28:00,11,27-May-16,Friday,12:00:00,00:32:00,Business,Unknown Location,Karachi,11.9,Meal/Entertain,0,422.7,42,UPI/e-Wallet,Cancelled 
05-Jul-16,Tuesday,12:25:00,12,05-Jul-16,Tuesday,12:33:00,00:08:00,Business,Karachi,Karachi,1.4,Errand/Supplies,2,76.2,7,Cash,Completed
01-Sep-16,Thursday,13:17:00,13,01-Sep-16,Thursday,13:24:00,00:07:00,Business,Karachi,Karachi,1.1,Errand/Supplies,4,66.3,6,Uber Cash,Completed
18-Mar-16,Friday,13:56:00,13,18-Mar-16,Friday,14:11:00,00:15:00,Business,Karachi,Karachi,4.1,Airport/Travel,1,165.3,16,Uber Cash,Completed
20-Feb-16,Saturday,14:42:00,14,20-Feb-16,Saturday,14:58:00,00:16:00,Business,Karachi,Karachi,6.1,Between Offices,1,231.3,23,UPI/e-Wallet,Completed
24-Aug-16,Wednesday,15:05:00,15,24-Aug-16,Wednesday,15:16:00,00:11:00,Business,Karachi,Karachi,1.3,Errand/Supplies,2,72.9,,Gift Card,Completed
19-Nov-16,Saturday,18:59:00,18,19-Nov-16,Saturday,19:14:00,00:15:00,Business,Karachi,Unknown Location,3,Meal/Entertain,5,129,12,UPI/e-Wallet,Completed
21-Dec-16,Wednesday,19:50:00,19,21-Dec-16,Wednesday,20:10:00,00:20:00,Business,Unknown Location,Karachi,4.1,Customer Visit,5,165.3,16,Uber Cash,Cancelled 
02-Aug-16,Tuesday,20:15:00,20,02-Aug-16,Tuesday,20:45:00,00:30:00,Business,Karachi,Karachi,7.2,Meeting,4,267.6,26,Uber Cash,Completed
17-Feb-16,Wednesday,20:53:00,20,17-Feb-16,Wednesday,21:42:00,00:49:00,Business,Karachi,Unknown Location,6.4,,,241.2,24,Cash,Completed
23-May-16,Monday,23:14:00,23,23-May-16,Monday,23:47:00,00:33:00,Business,Unknown Location,Karachi,12.9,Meeting,1,455.7,45,Cash,Cancelled 
08-Jan-16,Friday,10:15:00,10,08-Jan-16,Friday,10:33:00,00:18:00,Business,Karachi,Karachi,2.8,Errand/Supplies,1,122.4,12,Cash,Completed
11-Apr-16,Monday,11:31:00,11,11-Apr-16,Monday,11:56:00,00:25:00,Business,Karachi,Karachi,2.9,Errand/Supplies,3,125.7,12,Card,Completed
08-Aug-16,Monday,15:41:00,15,08-Aug-16,Monday,16:03:00,00:22:00,Business,Karachi,Karachi,4.6,Errand/Supplies,4,181.8,18,Card,Completed
24-Dec-16,Saturday,16:45:00,16,24-Dec-16,Saturday,17:08:00,00:23:00,,Karachi,Karachi,4.6,Meeting,5,181.8,18,Card,Completed
14-Oct-16,Friday,23:06:00,23,14-Oct-16,Friday,23:10:00,00:04:00,Business,Karachi,Karachi,0.8,Customer Visit,3,56.4,,Card,Completed
21-Sep-16,Wednesday,01:07:00,1,21-Sep-16,Wednesday,01:14:00,00:07:00,Business,Karachi,Karachi,0.7,Meeting,4,53.1,,Card,Completed
16-Jan-16,Saturday,13:24:00,13,16-Jan-16,Saturday,13:42:00,00:18:00,Business,Karachi,Unknown Location,3.9,Temporary Site,,158.7,15,Card,Completed
05-May-16,Thursday,15:03:00,15,05-May-16,Thursday,15:38:00,00:35:00,Business,Unknown Location,Unknown Location,16.2,Meeting,5,564.6,56,UPI/e-Wallet,Cancelled 
02-Mar-16,Wednesday,21:32:00,21,02-Mar-16,Wednesday,21:50:00,00:18:00,Business,Katunayake,Gampaha,6.4,Temporary Site,,241.2,24,UPI/e-Wallet,Completed
15-May-16,Sunday,22:08:00,22,15-May-16,Sunday,23:51:00,01:43:00,Business,Gampaha,Ilukwatta,48.2,Temporary Site,4,1620.6,,UPI/e-Wallet,Completed
